datetime,generationPower,year,month,day,hour,minute,dayofweek,dayofyear,time_idx,date
2025-02-25 18:40:00,0.0,2025,2,25,18,40,1,56,388610.0,2025-02-25
2025-02-25 18:45:00,0.0,2025,2,25,18,45,1,56,388615.0,2025-02-25
2025-02-25 18:50:00,0.0,2025,2,25,18,50,1,56,388620.0,2025-02-25
2025-02-25 18:55:00,0.0,2025,2,25,18,55,1,56,388625.0,2025-02-25
2025-02-25 19:00:00,0.0,2025,2,25,19,0,1,56,388630.0,2025-02-25
2025-02-25 19:05:00,0.0,2025,2,25,19,5,1,56,388635.0,2025-02-25
2025-02-25 19:10:00,0.0,2025,2,25,19,10,1,56,388640.0,2025-02-25
2025-02-25 19:15:00,0.0,2025,2,25,19,15,1,56,388645.0,2025-02-25
2025-02-25 19:20:00,0.0,2025,2,25,19,20,1,56,388650.0,2025-02-25
2025-02-25 19:25:00,0.0,2025,2,25,19,25,1,56,388655.0,2025-02-25
2025-02-25 19:30:00,0.0,2025,2,25,19,30,1,56,388660.0,2025-02-25
2025-02-25 19:35:00,0.0,2025,2,25,19,35,1,56,388665.0,2025-02-25
2025-02-25 19:40:00,0.0,2025,2,25,19,40,1,56,388670.0,2025-02-25
2025-02-25 19:45:00,0.0,2025,2,25,19,45,1,56,388675.0,2025-02-25
2025-02-25 19:50:00,0.0,2025,2,25,19,50,1,56,388680.0,2025-02-25
2025-02-25 19:55:00,0.0,2025,2,25,19,55,1,56,388685.0,2025-02-25
2025-02-25 20:00:00,0.0,2025,2,25,20,0,1,56,388690.0,2025-02-25
2025-02-25 20:05:00,0.0,2025,2,25,20,5,1,56,388695.0,2025-02-25
2025-02-25 20:10:00,0.0,2025,2,25,20,10,1,56,388700.0,2025-02-25
2025-02-25 20:15:00,0.0,2025,2,25,20,15,1,56,388705.0,2025-02-25
2025-02-25 20:20:00,0.0,2025,2,25,20,20,1,56,388710.0,2025-02-25
2025-02-25 20:25:00,0.0,2025,2,25,20,25,1,56,388715.0,2025-02-25
2025-02-25 20:30:00,0.0,2025,2,25,20,30,1,56,388720.0,2025-02-25
2025-02-25 20:35:00,0.0,2025,2,25,20,35,1,56,388725.0,2025-02-25
2025-02-25 20:40:00,0.0,2025,2,25,20,40,1,56,388730.0,2025-02-25
2025-02-25 20:45:00,0.0,2025,2,25,20,45,1,56,388735.0,2025-02-25
2025-02-25 20:50:00,0.0,2025,2,25,20,50,1,56,388740.0,2025-02-25
2025-02-25 20:55:00,0.0,2025,2,25,20,55,1,56,388745.0,2025-02-25
2025-02-25 21:00:00,0.0,2025,2,25,21,0,1,56,388750.0,2025-02-25
2025-02-25 21:05:00,0.0,2025,2,25,21,5,1,56,388755.0,2025-02-25
2025-02-25 21:10:00,0.0,2025,2,25,21,10,1,56,388760.0,2025-02-25
2025-02-25 21:15:00,0.0,2025,2,25,21,15,1,56,388765.0,2025-02-25
2025-02-25 21:20:00,0.0,2025,2,25,21,20,1,56,388770.0,2025-02-25
2025-02-25 21:25:00,0.0,2025,2,25,21,25,1,56,388775.0,2025-02-25
2025-02-25 21:30:00,0.0,2025,2,25,21,30,1,56,388780.0,2025-02-25
2025-02-25 21:35:00,0.0,2025,2,25,21,35,1,56,388785.0,2025-02-25
2025-02-25 21:40:00,0.0,2025,2,25,21,40,1,56,388790.0,2025-02-25
2025-02-25 21:45:00,0.0,2025,2,25,21,45,1,56,388795.0,2025-02-25
2025-02-25 21:50:00,0.0,2025,2,25,21,50,1,56,388800.0,2025-02-25
2025-02-25 21:55:00,0.0,2025,2,25,21,55,1,56,388805.0,2025-02-25
2025-02-25 22:00:00,0.0,2025,2,25,22,0,1,56,388810.0,2025-02-25
2025-02-25 22:05:00,0.0,2025,2,25,22,5,1,56,388815.0,2025-02-25
2025-02-25 22:10:00,0.0,2025,2,25,22,10,1,56,388820.0,2025-02-25
2025-02-25 22:15:00,0.0,2025,2,25,22,15,1,56,388825.0,2025-02-25
2025-02-25 22:20:00,0.0,2025,2,25,22,20,1,56,388830.0,2025-02-25
2025-02-25 22:25:00,0.0,2025,2,25,22,25,1,56,388835.0,2025-02-25
2025-02-25 22:30:00,0.0,2025,2,25,22,30,1,56,388840.0,2025-02-25
2025-02-25 22:35:00,0.0,2025,2,25,22,35,1,56,388845.0,2025-02-25
2025-02-25 22:40:00,0.0,2025,2,25,22,40,1,56,388850.0,2025-02-25
2025-02-25 22:45:00,0.0,2025,2,25,22,45,1,56,388855.0,2025-02-25
2025-02-25 22:50:00,0.0,2025,2,25,22,50,1,56,388860.0,2025-02-25
2025-02-25 22:55:00,0.0,2025,2,25,22,55,1,56,388865.0,2025-02-25
2025-02-25 23:00:00,0.0,2025,2,25,23,0,1,56,388870.0,2025-02-25
2025-02-25 23:05:00,0.0,2025,2,25,23,5,1,56,388875.0,2025-02-25
2025-02-25 23:10:00,0.0,2025,2,25,23,10,1,56,388880.0,2025-02-25
2025-02-25 23:15:00,0.0,2025,2,25,23,15,1,56,388885.0,2025-02-25
2025-02-25 23:20:00,1475.7,2025,2,25,23,20,1,56,388890.0,2025-02-25
2025-02-25 23:25:00,0.0,2025,2,25,23,25,1,56,388895.0,2025-02-25
2025-02-25 23:30:00,1590.62,2025,2,25,23,30,1,56,388900.0,2025-02-25
2025-02-25 23:35:00,1598.54,2025,2,25,23,35,1,56,388905.0,2025-02-25
2025-02-25 23:40:00,1617.5,2025,2,25,23,40,1,56,388910.0,2025-02-25
2025-02-25 23:45:00,1610.7,2025,2,25,23,45,1,56,388915.0,2025-02-25
2025-02-25 23:50:00,1574.9,2025,2,25,23,50,1,56,388920.0,2025-02-25
2025-02-25 23:55:00,1648.3,2025,2,25,23,55,1,56,388925.0,2025-02-25
2025-02-26 00:00:00,1632.155,2025,2,26,0,0,2,57,388930.0,2025-02-26
2025-02-26 00:05:00,1616.01,2025,2,26,0,5,2,57,388935.0,2025-02-26
2025-02-26 00:10:00,1721.74,2025,2,26,0,10,2,57,388940.0,2025-02-26
2025-02-26 00:15:00,2400.62,2025,2,26,0,15,2,57,388945.0,2025-02-26
2025-02-26 00:20:00,2617.34,2025,2,26,0,20,2,57,388950.0,2025-02-26
2025-02-26 00:25:00,3126.8,2025,2,26,0,25,2,57,388955.0,2025-02-26
2025-02-26 00:30:00,2214.52,2025,2,26,0,30,2,57,388960.0,2025-02-26
2025-02-26 00:35:00,2305.69,2025,2,26,0,35,2,57,388965.0,2025-02-26
2025-02-26 00:40:00,2715.7,2025,2,26,0,40,2,57,388970.0,2025-02-26
2025-02-26 00:45:00,3628.84,2025,2,26,0,45,2,57,388975.0,2025-02-26
2025-02-26 00:50:00,3343.8,2025,2,26,0,50,2,57,388980.0,2025-02-26
2025-02-26 00:55:00,3703.78,2025,2,26,0,55,2,57,388985.0,2025-02-26
2025-02-26 01:00:00,3304.87,2025,2,26,1,0,2,57,388990.0,2025-02-26
2025-02-26 01:05:00,5490.389999999999,2025,2,26,1,5,2,57,388995.0,2025-02-26
2025-02-26 01:10:00,5873.639999999999,2025,2,26,1,10,2,57,389000.0,2025-02-26
2025-02-26 01:15:00,7508.96,2025,2,26,1,15,2,57,389005.0,2025-02-26
2025-02-26 01:20:00,1726.0,2025,2,26,1,20,2,57,389010.0,2025-02-26
2025-02-26 01:25:00,3857.34,2025,2,26,1,25,2,57,389015.0,2025-02-26
2025-02-26 01:30:00,5276.85,2025,2,26,1,30,2,57,389020.0,2025-02-26
2025-02-26 01:35:00,5518.8099999999995,2025,2,26,1,35,2,57,389025.0,2025-02-26
2025-02-26 01:40:00,5675.8099999999995,2025,2,26,1,40,2,57,389030.0,2025-02-26
2025-02-26 01:45:00,5963.0599999999995,2025,2,26,1,45,2,57,389035.0,2025-02-26
2025-02-26 01:50:00,4274.18,2025,2,26,1,50,2,57,389040.0,2025-02-26
2025-02-26 01:55:00,4555.58,2025,2,26,1,55,2,57,389045.0,2025-02-26
2025-02-26 02:00:00,8844.119999999999,2025,2,26,2,0,2,57,389050.0,2025-02-26
2025-02-26 02:05:00,9105.119999999999,2025,2,26,2,5,2,57,389055.0,2025-02-26
2025-02-26 02:10:00,6249.85,2025,2,26,2,10,2,57,389060.0,2025-02-26
2025-02-26 02:15:00,6254.4400000000005,2025,2,26,2,15,2,57,389065.0,2025-02-26
2025-02-26 02:20:00,7836.1,2025,2,26,2,20,2,57,389070.0,2025-02-26
2025-02-26 02:25:00,6694.02,2025,2,26,2,25,2,57,389075.0,2025-02-26
2025-02-26 02:30:00,6836.88,2025,2,26,2,30,2,57,389080.0,2025-02-26
2025-02-26 02:35:00,8828.529999999999,2025,2,26,2,35,2,57,389085.0,2025-02-26
2025-02-26 02:40:00,4792.110000000001,2025,2,26,2,40,2,57,389090.0,2025-02-26
2025-02-26 02:45:00,6587.95,2025,2,26,2,45,2,57,389095.0,2025-02-26
2025-02-26 02:50:00,6460.02,2025,2,26,2,50,2,57,389100.0,2025-02-26
2025-02-26 02:55:00,6823.21,2025,2,26,2,55,2,57,389105.0,2025-02-26
2025-02-26 03:00:00,3919.16,2025,2,26,3,0,2,57,389110.0,2025-02-26
2025-02-26 03:05:00,3858.76,2025,2,26,3,5,2,57,389115.0,2025-02-26
2025-02-26 03:10:00,4137.48,2025,2,26,3,10,2,57,389120.0,2025-02-26
2025-02-26 03:15:00,5190.219999999999,2025,2,26,3,15,2,57,389125.0,2025-02-26
2025-02-26 03:20:00,4691.09,2025,2,26,3,20,2,57,389130.0,2025-02-26
2025-02-26 03:25:00,6280.1,2025,2,26,3,25,2,57,389135.0,2025-02-26
2025-02-26 03:30:00,5918.37,2025,2,26,3,30,2,57,389140.0,2025-02-26
2025-02-26 03:35:00,7118.18,2025,2,26,3,35,2,57,389145.0,2025-02-26
2025-02-26 03:40:00,8780.93,2025,2,26,3,40,2,57,389150.0,2025-02-26
2025-02-26 03:45:00,7222.49,2025,2,26,3,45,2,57,389155.0,2025-02-26
2025-02-26 03:50:00,3607.4,2025,2,26,3,50,2,57,389160.0,2025-02-26
2025-02-26 03:55:00,4054.92,2025,2,26,3,55,2,57,389165.0,2025-02-26
2025-02-26 04:00:00,5717.139999999999,2025,2,26,4,0,2,57,389170.0,2025-02-26
2025-02-26 04:05:00,8321.119999999999,2025,2,26,4,5,2,57,389175.0,2025-02-26
2025-02-26 04:10:00,8717.08,2025,2,26,4,10,2,57,389180.0,2025-02-26
2025-02-26 04:15:00,5092.12,2025,2,26,4,15,2,57,389185.0,2025-02-26
2025-02-26 04:20:00,5123.3,2025,2,26,4,20,2,57,389190.0,2025-02-26
2025-02-26 04:25:00,5269.8,2025,2,26,4,25,2,57,389195.0,2025-02-26
2025-02-26 04:30:00,5101.66,2025,2,26,4,30,2,57,389200.0,2025-02-26
2025-02-26 04:35:00,3795.63,2025,2,26,4,35,2,57,389205.0,2025-02-26
2025-02-26 04:40:00,3899.16,2025,2,26,4,40,2,57,389210.0,2025-02-26
2025-02-26 04:45:00,4861.8099999999995,2025,2,26,4,45,2,57,389215.0,2025-02-26
2025-02-26 04:50:00,6432.139999999999,2025,2,26,4,50,2,57,389220.0,2025-02-26
2025-02-26 04:55:00,11217.25,2025,2,26,4,55,2,57,389225.0,2025-02-26
2025-02-26 05:00:00,8004.5,2025,2,26,5,0,2,57,389230.0,2025-02-26
2025-02-26 05:05:00,8465.810000000001,2025,2,26,5,5,2,57,389235.0,2025-02-26
2025-02-26 05:10:00,10979.46,2025,2,26,5,10,2,57,389240.0,2025-02-26
2025-02-26 05:15:00,8343.71,2025,2,26,5,15,2,57,389245.0,2025-02-26
2025-02-26 05:20:00,15816.689999999999,2025,2,26,5,20,2,57,389250.0,2025-02-26
2025-02-26 05:25:00,19180.739999999998,2025,2,26,5,25,2,57,389255.0,2025-02-26
2025-02-26 05:30:00,10615.22,2025,2,26,5,30,2,57,389260.0,2025-02-26
2025-02-26 05:35:00,20887.5,2025,2,26,5,35,2,57,389265.0,2025-02-26
2025-02-26 05:40:00,18070.93,2025,2,26,5,40,2,57,389270.0,2025-02-26
2025-02-26 05:45:00,9855.939999999999,2025,2,26,5,45,2,57,389275.0,2025-02-26
2025-02-26 05:50:00,8240.17,2025,2,26,5,50,2,57,389280.0,2025-02-26
2025-02-26 05:55:00,6313.969999999999,2025,2,26,5,55,2,57,389285.0,2025-02-26
2025-02-26 06:00:00,7100.8099999999995,2025,2,26,6,0,2,57,389290.0,2025-02-26
2025-02-26 06:05:00,6795.55,2025,2,26,6,5,2,57,389295.0,2025-02-26
2025-02-26 06:10:00,6228.59,2025,2,26,6,10,2,57,389300.0,2025-02-26
2025-02-26 06:15:00,7509.139999999999,2025,2,26,6,15,2,57,389305.0,2025-02-26
2025-02-26 06:20:00,11194.92,2025,2,26,6,20,2,57,389310.0,2025-02-26
2025-02-26 06:25:00,19290.89,2025,2,26,6,25,2,57,389315.0,2025-02-26
2025-02-26 06:30:00,11054.65,2025,2,26,6,30,2,57,389320.0,2025-02-26
2025-02-26 06:35:00,7489.18,2025,2,26,6,35,2,57,389325.0,2025-02-26
2025-02-26 06:40:00,7191.84,2025,2,26,6,40,2,57,389330.0,2025-02-26
2025-02-26 06:45:00,5626.0599999999995,2025,2,26,6,45,2,57,389335.0,2025-02-26
2025-02-26 06:50:00,5034.360000000001,2025,2,26,6,50,2,57,389340.0,2025-02-26
2025-02-26 06:55:00,6234.54,2025,2,26,6,55,2,57,389345.0,2025-02-26
2025-02-26 07:00:00,4918.389999999999,2025,2,26,7,0,2,57,389350.0,2025-02-26
2025-02-26 07:05:00,5623.57,2025,2,26,7,5,2,57,389355.0,2025-02-26
2025-02-26 07:10:00,7491.25,2025,2,26,7,10,2,57,389360.0,2025-02-26
2025-02-26 07:15:00,7521.98,2025,2,26,7,15,2,57,389365.0,2025-02-26
2025-02-26 07:20:00,5449.360000000001,2025,2,26,7,20,2,57,389370.0,2025-02-26
2025-02-26 07:25:00,6469.0,2025,2,26,7,25,2,57,389375.0,2025-02-26
2025-02-26 07:30:00,5404.24,2025,2,26,7,30,2,57,389380.0,2025-02-26
2025-02-26 07:35:00,4323.66,2025,2,26,7,35,2,57,389385.0,2025-02-26
2025-02-26 07:40:00,4197.530000000001,2025,2,26,7,40,2,57,389390.0,2025-02-26
2025-02-26 07:45:00,4827.65,2025,2,26,7,45,2,57,389395.0,2025-02-26
2025-02-26 07:50:00,5469.46,2025,2,26,7,50,2,57,389400.0,2025-02-26
2025-02-26 07:55:00,4844.08,2025,2,26,7,55,2,57,389405.0,2025-02-26
2025-02-26 08:00:00,3975.27,2025,2,26,8,0,2,57,389410.0,2025-02-26
2025-02-26 08:05:00,2851.9300000000003,2025,2,26,8,5,2,57,389415.0,2025-02-26
2025-02-26 08:10:00,2665.74,2025,2,26,8,10,2,57,389420.0,2025-02-26
2025-02-26 08:15:00,2466.5699999999997,2025,2,26,8,15,2,57,389425.0,2025-02-26
2025-02-26 08:20:00,3385.5699999999997,2025,2,26,8,20,2,57,389430.0,2025-02-26
2025-02-26 08:25:00,3362.34,2025,2,26,8,25,2,57,389435.0,2025-02-26
2025-02-26 08:30:00,3476.31,2025,2,26,8,30,2,57,389440.0,2025-02-26
2025-02-26 08:35:00,2622.23,2025,2,26,8,35,2,57,389445.0,2025-02-26
2025-02-26 08:40:00,2730.04,2025,2,26,8,40,2,57,389450.0,2025-02-26
2025-02-26 08:45:00,2045.24,2025,2,26,8,45,2,57,389455.0,2025-02-26
2025-02-26 08:50:00,2044.72,2025,2,26,8,50,2,57,389460.0,2025-02-26
2025-02-26 08:55:00,2719.4300000000003,2025,2,26,8,55,2,57,389465.0,2025-02-26
2025-02-26 09:00:00,2656.6099999999997,2025,2,26,9,0,2,57,389470.0,2025-02-26
2025-02-26 09:05:00,2141.7200000000003,2025,2,26,9,5,2,57,389475.0,2025-02-26
2025-02-26 09:10:00,1702.55,2025,2,26,9,10,2,57,389480.0,2025-02-26
2025-02-26 09:15:00,1810.74,2025,2,26,9,15,2,57,389485.0,2025-02-26
2025-02-26 09:20:00,1467.29,2025,2,26,9,20,2,57,389490.0,2025-02-26
2025-02-26 09:25:00,1412.62,2025,2,26,9,25,2,57,389495.0,2025-02-26
2025-02-26 09:30:00,1422.9,2025,2,26,9,30,2,57,389500.0,2025-02-26
2025-02-26 09:35:00,1317.22,2025,2,26,9,35,2,57,389505.0,2025-02-26
2025-02-26 09:40:00,1444.55,2025,2,26,9,40,2,57,389510.0,2025-02-26
2025-02-26 09:45:00,1554.32,2025,2,26,9,45,2,57,389515.0,2025-02-26
2025-02-26 09:50:00,1496.69,2025,2,26,9,50,2,57,389520.0,2025-02-26
2025-02-26 09:55:00,1432.17,2025,2,26,9,55,2,57,389525.0,2025-02-26
2025-02-26 10:00:00,1451.79,2025,2,26,10,0,2,57,389530.0,2025-02-26
2025-02-26 10:05:00,1478.48,2025,2,26,10,5,2,57,389535.0,2025-02-26
2025-02-26 10:10:00,1404.64,2025,2,26,10,10,2,57,389540.0,2025-02-26
2025-02-26 10:15:00,1286.91,2025,2,26,10,15,2,57,389545.0,2025-02-26
2025-02-26 10:20:00,1326.72,2025,2,26,10,20,2,57,389550.0,2025-02-26
2025-02-26 10:25:00,0.0,2025,2,26,10,25,2,57,389555.0,2025-02-26
2025-02-26 10:30:00,0.0,2025,2,26,10,30,2,57,389560.0,2025-02-26
2025-02-26 10:35:00,0.0,2025,2,26,10,35,2,57,389565.0,2025-02-26
2025-02-26 10:40:00,0.0,2025,2,26,10,40,2,57,389570.0,2025-02-26
2025-02-26 10:45:00,0.0,2025,2,26,10,45,2,57,389575.0,2025-02-26
2025-02-26 10:50:00,0.0,2025,2,26,10,50,2,57,389580.0,2025-02-26
2025-02-26 10:55:00,0.0,2025,2,26,10,55,2,57,389585.0,2025-02-26
2025-02-26 11:00:00,0.0,2025,2,26,11,0,2,57,389590.0,2025-02-26
2025-02-26 11:05:00,0.0,2025,2,26,11,5,2,57,389595.0,2025-02-26
2025-02-26 11:10:00,0.0,2025,2,26,11,10,2,57,389600.0,2025-02-26
2025-02-26 11:15:00,0.0,2025,2,26,11,15,2,57,389605.0,2025-02-26
2025-02-26 11:20:00,0.0,2025,2,26,11,20,2,57,389610.0,2025-02-26
2025-02-26 11:25:00,0.0,2025,2,26,11,25,2,57,389615.0,2025-02-26
2025-02-26 11:30:00,0.0,2025,2,26,11,30,2,57,389620.0,2025-02-26
2025-02-26 11:35:00,0.0,2025,2,26,11,35,2,57,389625.0,2025-02-26
2025-02-26 11:40:00,0.0,2025,2,26,11,40,2,57,389630.0,2025-02-26
2025-02-26 11:45:00,0.0,2025,2,26,11,45,2,57,389635.0,2025-02-26
2025-02-26 11:50:00,0.0,2025,2,26,11,50,2,57,389640.0,2025-02-26
2025-02-26 11:55:00,0.0,2025,2,26,11,55,2,57,389645.0,2025-02-26
2025-02-26 12:00:00,0.0,2025,2,26,12,0,2,57,389650.0,2025-02-26
2025-02-26 12:05:00,0.0,2025,2,26,12,5,2,57,389655.0,2025-02-26
2025-02-26 12:10:00,0.0,2025,2,26,12,10,2,57,389660.0,2025-02-26
2025-02-26 12:15:00,0.0,2025,2,26,12,15,2,57,389665.0,2025-02-26
2025-02-26 12:20:00,0.0,2025,2,26,12,20,2,57,389670.0,2025-02-26
2025-02-26 12:25:00,0.0,2025,2,26,12,25,2,57,389675.0,2025-02-26
2025-02-26 12:30:00,0.0,2025,2,26,12,30,2,57,389680.0,2025-02-26
2025-02-26 12:35:00,0.0,2025,2,26,12,35,2,57,389685.0,2025-02-26
2025-02-26 12:40:00,0.0,2025,2,26,12,40,2,57,389690.0,2025-02-26
2025-02-26 12:45:00,0.0,2025,2,26,12,45,2,57,389695.0,2025-02-26
2025-02-26 12:50:00,0.0,2025,2,26,12,50,2,57,389700.0,2025-02-26
2025-02-26 12:55:00,0.0,2025,2,26,12,55,2,57,389705.0,2025-02-26
2025-02-26 13:00:00,0.0,2025,2,26,13,0,2,57,389710.0,2025-02-26
2025-02-26 13:05:00,0.0,2025,2,26,13,5,2,57,389715.0,2025-02-26
2025-02-26 13:10:00,0.0,2025,2,26,13,10,2,57,389720.0,2025-02-26
2025-02-26 13:15:00,0.0,2025,2,26,13,15,2,57,389725.0,2025-02-26
2025-02-26 13:20:00,0.0,2025,2,26,13,20,2,57,389730.0,2025-02-26
2025-02-26 13:25:00,0.0,2025,2,26,13,25,2,57,389735.0,2025-02-26
2025-02-26 13:30:00,0.0,2025,2,26,13,30,2,57,389740.0,2025-02-26
2025-02-26 13:35:00,0.0,2025,2,26,13,35,2,57,389745.0,2025-02-26
2025-02-26 13:40:00,0.0,2025,2,26,13,40,2,57,389750.0,2025-02-26
2025-02-26 13:45:00,0.0,2025,2,26,13,45,2,57,389755.0,2025-02-26
2025-02-26 13:50:00,0.0,2025,2,26,13,50,2,57,389760.0,2025-02-26
2025-02-26 13:55:00,0.0,2025,2,26,13,55,2,57,389765.0,2025-02-26
2025-02-26 14:00:00,0.0,2025,2,26,14,0,2,57,389770.0,2025-02-26
2025-02-26 14:05:00,0.0,2025,2,26,14,5,2,57,389775.0,2025-02-26
2025-02-26 14:10:00,0.0,2025,2,26,14,10,2,57,389780.0,2025-02-26
2025-02-26 14:15:00,0.0,2025,2,26,14,15,2,57,389785.0,2025-02-26
2025-02-26 14:20:00,0.0,2025,2,26,14,20,2,57,389790.0,2025-02-26
2025-02-26 14:25:00,0.0,2025,2,26,14,25,2,57,389795.0,2025-02-26
2025-02-26 14:30:00,0.0,2025,2,26,14,30,2,57,389800.0,2025-02-26
2025-02-26 14:35:00,0.0,2025,2,26,14,35,2,57,389805.0,2025-02-26
2025-02-26 14:40:00,0.0,2025,2,26,14,40,2,57,389810.0,2025-02-26
2025-02-26 14:45:00,0.0,2025,2,26,14,45,2,57,389815.0,2025-02-26
2025-02-26 14:50:00,0.0,2025,2,26,14,50,2,57,389820.0,2025-02-26
2025-02-26 14:55:00,0.0,2025,2,26,14,55,2,57,389825.0,2025-02-26
2025-02-26 15:00:00,0.0,2025,2,26,15,0,2,57,389830.0,2025-02-26
2025-02-26 15:05:00,0.0,2025,2,26,15,5,2,57,389835.0,2025-02-26
2025-02-26 15:10:00,0.0,2025,2,26,15,10,2,57,389840.0,2025-02-26
2025-02-26 15:15:00,0.0,2025,2,26,15,15,2,57,389845.0,2025-02-26
2025-02-26 15:20:00,0.0,2025,2,26,15,20,2,57,389850.0,2025-02-26
2025-02-26 15:25:00,0.0,2025,2,26,15,25,2,57,389855.0,2025-02-26
2025-02-26 15:30:00,0.0,2025,2,26,15,30,2,57,389860.0,2025-02-26
2025-02-26 15:35:00,0.0,2025,2,26,15,35,2,57,389865.0,2025-02-26
2025-02-26 15:40:00,0.0,2025,2,26,15,40,2,57,389870.0,2025-02-26
2025-02-26 15:45:00,0.0,2025,2,26,15,45,2,57,389875.0,2025-02-26
2025-02-26 15:50:00,0.0,2025,2,26,15,50,2,57,389880.0,2025-02-26
2025-02-26 15:55:00,0.0,2025,2,26,15,55,2,57,389885.0,2025-02-26
2025-02-26 16:00:00,0.0,2025,2,26,16,0,2,57,389890.0,2025-02-26
2025-02-26 16:05:00,0.0,2025,2,26,16,5,2,57,389895.0,2025-02-26
2025-02-26 16:10:00,0.0,2025,2,26,16,10,2,57,389900.0,2025-02-26
2025-02-26 16:15:00,0.0,2025,2,26,16,15,2,57,389905.0,2025-02-26
2025-02-26 16:20:00,0.0,2025,2,26,16,20,2,57,389910.0,2025-02-26
2025-02-26 16:25:00,0.0,2025,2,26,16,25,2,57,389915.0,2025-02-26
2025-02-26 16:30:00,0.0,2025,2,26,16,30,2,57,389920.0,2025-02-26
2025-02-26 16:35:00,0.0,2025,2,26,16,35,2,57,389925.0,2025-02-26
2025-02-26 16:40:00,0.0,2025,2,26,16,40,2,57,389930.0,2025-02-26
2025-02-26 16:45:00,0.0,2025,2,26,16,45,2,57,389935.0,2025-02-26
2025-02-26 16:50:00,0.0,2025,2,26,16,50,2,57,389940.0,2025-02-26
2025-02-26 16:55:00,0.0,2025,2,26,16,55,2,57,389945.0,2025-02-26
2025-02-26 17:00:00,0.0,2025,2,26,17,0,2,57,389950.0,2025-02-26
2025-02-26 17:05:00,0.0,2025,2,26,17,5,2,57,389955.0,2025-02-26
2025-02-26 17:10:00,0.0,2025,2,26,17,10,2,57,389960.0,2025-02-26
2025-02-26 17:15:00,0.0,2025,2,26,17,15,2,57,389965.0,2025-02-26
2025-02-26 17:20:00,0.0,2025,2,26,17,20,2,57,389970.0,2025-02-26
2025-02-26 17:25:00,0.0,2025,2,26,17,25,2,57,389975.0,2025-02-26
2025-02-26 17:30:00,0.0,2025,2,26,17,30,2,57,389980.0,2025-02-26
2025-02-26 17:35:00,0.0,2025,2,26,17,35,2,57,389985.0,2025-02-26
2025-02-26 17:40:00,0.0,2025,2,26,17,40,2,57,389990.0,2025-02-26
2025-02-26 17:45:00,0.0,2025,2,26,17,45,2,57,389995.0,2025-02-26
2025-02-26 17:50:00,0.0,2025,2,26,17,50,2,57,390000.0,2025-02-26
2025-02-26 17:55:00,0.0,2025,2,26,17,55,2,57,390005.0,2025-02-26
2025-02-26 18:00:00,0.0,2025,2,26,18,0,2,57,390010.0,2025-02-26
2025-02-26 18:05:00,0.0,2025,2,26,18,5,2,57,390015.0,2025-02-26
2025-02-26 18:10:00,0.0,2025,2,26,18,10,2,57,390020.0,2025-02-26
2025-02-26 18:15:00,0.0,2025,2,26,18,15,2,57,390025.0,2025-02-26
2025-02-26 18:20:00,0.0,2025,2,26,18,20,2,57,390030.0,2025-02-26
2025-02-26 18:25:00,0.0,2025,2,26,18,25,2,57,390035.0,2025-02-26
2025-02-26 18:30:00,0.0,2025,2,26,18,30,2,57,390040.0,2025-02-26
2025-02-26 18:35:00,0.0,2025,2,26,18,35,2,57,390045.0,2025-02-26
2025-02-26 18:40:00,0.0,2025,2,26,18,40,2,57,390050.0,2025-02-26
2025-02-26 18:45:00,0.0,2025,2,26,18,45,2,57,390055.0,2025-02-26
2025-02-26 18:50:00,0.0,2025,2,26,18,50,2,57,390060.0,2025-02-26
2025-02-26 18:55:00,0.0,2025,2,26,18,55,2,57,390065.0,2025-02-26
2025-02-26 19:00:00,0.0,2025,2,26,19,0,2,57,390070.0,2025-02-26
2025-02-26 19:05:00,0.0,2025,2,26,19,5,2,57,390075.0,2025-02-26
2025-02-26 19:10:00,0.0,2025,2,26,19,10,2,57,390080.0,2025-02-26
2025-02-26 19:15:00,0.0,2025,2,26,19,15,2,57,390085.0,2025-02-26
2025-02-26 19:20:00,0.0,2025,2,26,19,20,2,57,390090.0,2025-02-26
2025-02-26 19:25:00,0.0,2025,2,26,19,25,2,57,390095.0,2025-02-26
2025-02-26 19:30:00,0.0,2025,2,26,19,30,2,57,390100.0,2025-02-26
2025-02-26 19:35:00,0.0,2025,2,26,19,35,2,57,390105.0,2025-02-26
2025-02-26 19:40:00,0.0,2025,2,26,19,40,2,57,390110.0,2025-02-26
2025-02-26 19:45:00,0.0,2025,2,26,19,45,2,57,390115.0,2025-02-26
2025-02-26 19:50:00,0.0,2025,2,26,19,50,2,57,390120.0,2025-02-26
2025-02-26 19:55:00,0.0,2025,2,26,19,55,2,57,390125.0,2025-02-26
2025-02-26 20:00:00,0.0,2025,2,26,20,0,2,57,390130.0,2025-02-26
2025-02-26 20:05:00,0.0,2025,2,26,20,5,2,57,390135.0,2025-02-26
2025-02-26 20:10:00,0.0,2025,2,26,20,10,2,57,390140.0,2025-02-26
2025-02-26 20:15:00,0.0,2025,2,26,20,15,2,57,390145.0,2025-02-26
2025-02-26 20:20:00,0.0,2025,2,26,20,20,2,57,390150.0,2025-02-26
2025-02-26 20:25:00,0.0,2025,2,26,20,25,2,57,390155.0,2025-02-26
2025-02-26 20:30:00,0.0,2025,2,26,20,30,2,57,390160.0,2025-02-26
